,,COMPANY PAYMENTS,,,,,,,,,,
,,Summary Report,,,,,,,,,,
From Date,01/01/2025,,,,,,,,,Report ID,UC_REPM_02,
To Date,22/09/2025,,,,,,,,,Print Date,24/09/2025,
Entity,Reservation,,,,,,,,,Print Time,15:13:46,ZULU
Agent/GSA Code,Agent/GSA Name,Agent IATA ,Account Code,Currency,Fare Amount,Tax Amount,Surcharge Amount,Modify Amount,Payment Amount,Refund Amount,Net Amount,To Detail
LTK14,SKY TRAVEL USD,,LTK14,USD,"4,600.38","1,060.46","2,805.00",0.00,"8,703.61",237.77,"8,465.84",Detail
LTK3,ALTABBA,,00145,SYP,"78,470,217.00","16,523,398.00","50,962,210.00",0.00,"145,955,825.00",0.00,"145,955,825.00",Detail
LTK3,ALTABBA,,00145,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
LTK4,SHAMRA,,00207,SYP,"3,989,145.00","495,000.00","2,457,682.00",0.00,"6,941,827.00",0.00,"6,941,827.00",Detail
LTK5,SKY TRAVEL SYR,,ltk00257,SYP,"868,392,096.00","210,954,644.00","616,615,198.00",0.00,"1,703,380,622.00","7,418,684.00","1,695,961,938.00",Detail
LTK5,SKY TRAVEL SYR,,ltk00257,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
LTK6,ZOUHAL TRAVEL,,ltk0063,SYP,"125,959,391.00","26,992,347.00","91,170,692.00",0.00,"244,122,430.00",0.00,"244,122,430.00",Detail
LTK6,ZOUHAL TRAVEL,,ltk0063,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
LTK7,JALJOUL TRAVEL & TOURISM,,00240,SYP,"12,508,569.00","2,667,303.00","7,749,050.00",0.00,"22,924,922.00",0.00,"22,924,922.00",Detail
LTK8,APOLLO TRAVEL AND TOURISM,,00241,SYP,"39,890,275.00","8,905,884.00","29,201,745.00",0.00,"84,610,950.00","6,613,046.00","77,997,904.00",Detail
LTK8,APOLLO TRAVEL AND TOURISM,,00241,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QAJ1,ALMASREYA,,QAJ0001,AED,"6,316.00","1,001.00","4,177.00",0.00,"11,494.00",0.00,"11,494.00",Detail
QAJ10,ALSHOUFI TRAVEL AND TOURISM FZE,,none,AED,"120,860.00","24,480.00","97,214.00",0.00,"247,342.00","4,788.00","242,554.00",Detail
QAJ10,ALSHOUFI TRAVEL AND TOURISM FZE,,none,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QAJ2,MAJD,,QAJ0002,AED,"487,224.00","104,226.00","396,526.00",0.00,"1,032,053.00","46,227.00","985,826.00",Detail
QAJ2,MAJD,,QAJ0002,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QAJ3,UGARIT,,QAJ0003,AED,"737,401.00","152,752.00","558,326.00",0.00,"1,542,521.00","99,280.00","1,443,241.00",Detail
QAJ3,UGARIT,,QAJ0003,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QAJ4,ALTAYAR,,QAJ0004,AED,"23,301.00","5,631.00","19,893.00",0.00,"48,825.00",0.00,"48,825.00",Detail
QAJ4,ALTAYAR,,QAJ0004,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QAJ6,TRAVEL CENTER,,00qaj0021,AED,"1,655.00",457.00,"1,760.00",0.00,"3,872.00",0.00,"3,872.00",Detail
QAJ8,AL MUHIT TRAVELS LLC,,aj00022,AED,"56,095.00","10,806.00","40,628.00",0.00,"107,529.00",0.00,"107,529.00",Detail
QAJ8,AL MUHIT TRAVELS LLC,,aj00022,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QDR1,DARAA SALES OFFICE,,09631510,AED,560.00,0.00,0.00,0.00,560.00,0.00,560.00,Detail
QDR1,DARAA SALES OFFICE,,09631510,QAR,"2,499.99",236.48,547.51,0.00,"3,283.98",0.00,"3,283.98",Detail
QDR1,DARAA SALES OFFICE,,09631510,SYP,"10,011,401.00","26,566,186.00","13,482,964.00",0.00,"566,096,060.00","522,911,307.00","43,184,753.00",Detail
QDR1,DARAA SALES OFFICE,,09631510,USD,"9,217.40","1,529.38","4,719.29",0.00,"15,466.07",0.00,"15,466.07",Detail
QDR11,SWALLOW,,00229,SYP,"2,219,006.00","378,316.00","1,447,179.00",0.00,"4,044,501.00",0.00,"4,044,501.00",Detail
QDR13,SULWANALSAYD,,00244,SYP,"1,724,710.00","322,388.00","829,187.00",0.00,"2,876,285.00",0.00,"2,876,285.00",Detail
QDR14,ALNUSEIRATTRAVEL,,00252,SYP,"61,492,071.00","11,439,577.00","35,374,258.00",0.00,"108,305,906.00",0.00,"108,305,906.00",Detail
QDR14,ALNUSEIRATTRAVEL,,00252,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QDR15,IZRAA TRAVEL,,00253,SYP,"8,851,905.00","1,788,109.00","4,160,637.00",0.00,"14,800,651.00",0.00,"14,800,651.00",Detail
QDR16,ZAIN INTERNATIONAL,,00258,SYP,"3,431,941.00","713,087.00","2,276,366.00",0.00,"6,421,394.00",0.00,"6,421,394.00",Detail
QDR17,ALMOUTAMAD INTERNATIONAL,,0072,SYP,"30,655,346.00","5,862,345.00","14,228,905.00",0.00,"50,746,596.00",0.00,"50,746,596.00",Detail
QDR17,ALMOUTAMAD INTERNATIONAL,,0072,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QDR19,AINALGHAZAL FOUNDATION,,00232,SYP,"1,182,974.00","375,345.00","829,188.00",0.00,"2,387,507.00",0.00,"2,387,507.00",Detail
QDR21,DURA ALZAEEM,,00247,SYP,"899,945.00","552,018.00","1,326,700.00",0.00,"2,778,663.00",0.00,"2,778,663.00",Detail
QDR3,SHR ALALMAS,,00160,SYP,"2,797,877.00","845,634.00","2,894,357.00",0.00,"6,537,868.00",0.00,"6,537,868.00",Detail
QDR4,HABEB,,00164,SYP,"1,482,361.00","52,781.00",0.00,0.00,"1,535,142.00",0.00,"1,535,142.00",Detail
QDR6,DURRAT ALJANOUB,,00182,SYP,"1,212,935.00","334,771.00","829,187.00",0.00,"2,376,893.00",0.00,"2,376,893.00",Detail
QDR7,JUD ALSHAM,,00187,SYP,"355,844,320.00","69,009,155.00","204,026,611.00",0.00,"650,147,217.00","21,267,131.00","628,880,086.00",Detail
QDR7,JUD ALSHAM,,00187,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QDR8,ALMANASEK,,00203,SYP,"6,345,022.00","892,473.00","3,294,276.00",0.00,"10,531,771.00",0.00,"10,531,771.00",Detail
QDR8,ALMANASEK,,00203,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM1,HAMA SALES OFFICE,09633315,09633315,SYP,"-534,575,634.00","-96,118,951.00","-392,647,557.00",0.00,"852,174,082.00","1,875,516,224.00","-1,023,342,142.00",Detail
QHM1,HAMA SALES OFFICE,09633315,09633315,USD,567.90,146.79,495.00,0.00,"1,209.69",0.00,"1,209.69",Detail
QHM10,ALHAREEF TRAVEL,,00245,SYP,"2,763,958.00","783,748.00","2,653,400.00",0.00,"6,201,106.00",0.00,"6,201,106.00",Detail
QHM12,ALAWABEEN usd,,QHM0016,USD,"7,207.66","1,815.74","5,580.00",0.00,"14,766.17",162.77,"14,603.40",Detail
QHM13,AL asal usd,,QHM0016,USD,"3,349.01",866.52,"2,310.00",0.00,"6,525.53",0.00,"6,525.53",Detail
QHM2,WORLD WINGS,,00174,SYP,"38,542,706.00","7,421,530.00","20,909,450.00",0.00,"66,873,686.00",0.00,"66,873,686.00",Detail
QHM3,ALSHAMALI,,00197,SYP,"430,005,104.00","105,450,881.00","296,418,861.00",0.00,"831,874,846.00",0.00,"831,874,846.00",Detail
QHM3,ALSHAMALI,,00197,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM4,ALBAZ,,00205,SYP,"500,013,556.00","114,969,774.00","317,035,729.00",0.00,"932,019,059.00",0.00,"932,019,059.00",Detail
QHM4,ALBAZ,,00205,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM5,SAMA ALFARES,,00212,SYP,"186,573,160.00","47,630,591.00","126,713,615.00",0.00,"384,035,222.00","23,117,856.00","360,917,366.00",Detail
QHM5,SAMA ALFARES,,00212,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM6,ALASAL,,00224,SYP,"897,247,433.00","215,644,901.00","599,312,161.00",0.00,"1,757,808,806.00","45,604,311.00","1,712,204,495.00",Detail
QHM6,ALASAL,,00224,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM7,ASAL,,00236,SYP,"22,054,298.00","3,568,344.00","11,842,238.00",0.00,"37,464,880.00",0.00,"37,464,880.00",Detail
QHM8,LABABEDI,,00255,SYP,"51,540,666.00","10,938,860.00","32,081,671.00",0.00,"94,561,197.00",0.00,"94,561,197.00",Detail
QHM8,LABABEDI,,00255,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHM9,EAST COMPASS,,00235,SYP,"2,557,887.00","406,054.00","904,486.00",0.00,"3,868,427.00",0.00,"3,868,427.00",Detail
QHS1,TRAVEL GATE,,00189,SYP,"74,154,729.00","15,322,295.00","41,728,805.00",0.00,"131,205,829.00",0.00,"131,205,829.00",Detail
QHS2,ILIAD,,00190,SYP,"24,143,931.00","4,157,894.00","11,005,690.00",0.00,"39,307,515.00",0.00,"39,307,515.00",Detail
QHS2,ILIAD,,00190,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHS3,ALMOHTARIF,,00209,SYP,"262,531,071.00","61,247,944.00","203,207,447.00",0.00,"548,850,668.00","21,864,206.00","526,986,462.00",Detail
QHS3,ALMOHTARIF,,00209,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QHS4,FELWA,,00219,SYP,"26,040,880.00","4,362,854.00","10,922,111.00",0.00,"41,325,845.00",0.00,"41,325,845.00",Detail
QHS4,FELWA,,00219,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QSW1,ALSOUIDAA SALES OFFICE,,09631613,SYP,"-307,298,514.00","-62,985,826.00","-295,048,484.00",0.00,"390,910,229.00","1,074,282,860.00","-683,372,631.00",Detail
QSW1,ALSOUIDAA SALES OFFICE,,09631613,USD,"3,692.52",767.31,"2,250.02",0.00,"6,709.85",0.00,"6,709.85",Detail
QSW13,amal almustaqbal usd,,00206,USD,266.38,71.32,300.00,0.00,637.70,0.00,637.70,Detail
QSW4,SAMA ALOPHOQ,,00173,SYP,"169,730,060.00","36,472,810.00","91,351,122.00",0.00,"297,553,992.00",0.00,"297,553,992.00",Detail
QSW4,SAMA ALOPHOQ,,00173,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QSW5,ALGHAD,,00235,SYP,"4,068,546.00","696,738.00","2,653,400.00",0.00,"7,418,684.00",0.00,"7,418,684.00",Detail
QSW6,ASRAR,,00176,SYP,"10,065,626.00","1,431,196.00","4,696,276.00",0.00,"16,193,098.00",0.00,"16,193,098.00",Detail
QSW6,ASRAR,,00176,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QSW8,CREATIVETRAVEL,,00249,SYP,"2,448,143.00","402,918.00","904,487.00",0.00,"3,755,548.00",0.00,"3,755,548.00",Detail
QSW8,CREATIVETRAVEL,,00249,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QSW9,QALAA,,00250,SYP,"2,496,608.00","165,536.00","1,628,494.00",0.00,"4,290,638.00",0.00,"4,290,638.00",Detail
QTR1,TARTOUS SALES OFFICE,,09634310,SYP,"-13,014,667.00","6,414,353.00","-27,351,596.00",0.00,"637,260,213.00","673,450,095.00","-36,189,882.00",Detail
QTR1,TARTOUS SALES OFFICE,,09634310,USD,"9,485.22","1,788.05","4,950.00",0.00,"16,223.27",0.00,"16,223.27",Detail
QTR3,CORNERS,,00167,SYP,"1,061,360.00","314,317.00","829,188.00",0.00,"2,204,865.00",0.00,"2,204,865.00",Detail
QTR6,DANNOURA,,0191,SYP,"134,064,249.00","28,570,477.00","94,728,744.00",0.00,"257,363,470.00",0.00,"257,363,470.00",Detail
QTR6,DANNOURA,,0191,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
QTR7,ALSAHEEL WINGS,,00193,SYP,"30,901,954.00","6,228,944.00","15,030,588.00",0.00,"52,161,486.00",0.00,"52,161,486.00",Detail
QTR9,NAGHAM ALCHAM,,none,SYP,"20,844,107.00","2,626,402.00","7,266,301.00",0.00,"30,736,810.00",0.00,"30,736,810.00",Detail
RUH1,RIYADH SALES OFFICE,,00966114,KWD,11.505,0.00,0.00,0.00,11.505,0.00,11.505,Detail
RUH1,RIYADH SALES OFFICE,,00966114,SAR,"9,295,388.00","1,154,960.00","2,760,345.00",0.00,"13,502,878.00","293,085.00","13,209,793.00",Detail
RUH1,RIYADH SALES OFFICE,,00966114,USD,"1,466.67",252.26,540.00,0.00,"2,258.93",0.00,"2,258.93",Detail
RUH2,otoolati gher,,ruh001,SAR,"71,772.00","8,496.00","19,014.00",0.00,"99,282.00",0.00,"99,282.00",Detail
SHJ10,Sky Dreams LLC,,shj 0004,AED,"128,636.00","31,264.00","114,668.00",0.00,"298,913.00","24,345.00","274,568.00",Detail
SHJ10,Sky Dreams LLC,,shj 0004,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ11,Prive Creative Travel FZE,,shj00021,AED,"135,501.00","25,230.00","94,436.00",0.00,"288,948.00","34,355.00","254,593.00",Detail
SHJ11,Prive Creative Travel FZE,,shj00021,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ12,PERFECT TRAVEL,,shj12,AED,"129,383.00","20,297.00","76,267.00",0.00,"242,638.00","17,454.00","225,184.00",Detail
SHJ12,PERFECT TRAVEL,,shj12,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ13,W T TOURISM AND TRAVL,,0013,AED,"1,269,440.00","301,434.00","1,082,886.00",0.00,"2,710,313.00","63,273.00","2,647,040.00",Detail
SHJ13,W T TOURISM AND TRAVL,,0013,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ6,AL FAISAL TRAVEL AGENCY,,SHJ0001,AED,"138,041.00","25,413.00","96,267.00",0.00,"266,477.00","8,506.00","257,971.00",Detail
SHJ6,AL FAISAL TRAVEL AGENCY,,SHJ0001,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ7,JOELLE,,SHJ0002,AED,"502,560.00","123,280.00","454,761.00",0.00,"1,136,767.00","58,592.00","1,078,175.00",Detail
SHJ7,JOELLE,,SHJ0002,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ8,PETRA,,none,AED,"234,654.00","38,651.00","148,086.00",0.00,"434,869.00","15,619.00","419,250.00",Detail
SHJ8,PETRA,,none,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
SHJ9,DURAH,,SHJ0003,AED,"100,480.00","21,709.00","80,661.00",0.00,"219,486.00","18,856.00","200,630.00",Detail
SHJ9,DURAH,,SHJ0003,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
VKO1,MOSCOW SALES OFFICE,07095115,07095115,RUB,"-3,503,857.00","-267,592.00","-799,068.00",0.00,0.00,"4,594,535.00","-4,594,535.00",Detail
VKO1,MOSCOW SALES OFFICE,07095115,07095115,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Detail
,Grand Total,,,,"32,509,869,534.68","8,239,772,323.225","19,539,062,439.81",0.00,"107,202,701,002.425","47,015,110,438.43","60,187,590,563.995",
Syrian Air Reservation System,,,,,,,,,,,Page 1,
*** End of Report ***,,,,,,,,,,,,
